Size,Items,Support
5,"36,42,58,66,9",0.706821
5,"36,42,58,66,70",0.492804
5,"36,42,48,62,66",0.734668
5,"36,42,48,62,9",0.676783
5,"36,42,48,62,70",0.478723
5,"36,42,48,66,9",0.686483
5,"36,42,48,66,70",0.473404
5,"36,42,62,66,9",0.675219
5,"36,42,62,66,70",0.480601
5,"36,44,68,7,9",0.443367
5,"36,44,64,66,9",0.564143
5,"36,44,56,58,62",0.725282
5,"36,44,56,58,66",0.696183
5,"36,44,56,58,9",0.678661
5,"36,44,56,58,70",0.474030
5,"36,44,56,58,60",0.730914
5,"36,44,56,62,66",0.678035
5,"36,44,56,62,9",0.658636
5,"36,44,56,62,70",0.463392
5,"36,44,56,66,9",0.633292
5,"36,44,56,66,70",0.434606
5,"36,44,50,52,58",0.475907
5,"36,44,50,52,62",0.468085
5,"36,44,50,52,66",0.446809
5,"36,44,50,52,9",0.440864
5,"36,44,50,52,60",0.466208
5,"36,44,50,58,62",0.469650
5,"36,44,50,58,66",0.448373
5,"36,44,50,58,9",0.441802
5,"36,44,50,58,60",0.467772
5,"36,44,50,62,66",0.440551
5,"36,44,50,62,9",0.435857
5,"36,44,50,66,9",0.414581
5,"36,44,52,58,62",0.758448
5,"36,44,52,58,66",0.736859
5,"36,44,52,58,9",0.706195
5,"36,44,52,58,70",0.493116
5,"36,44,52,58,60",0.771589
5,"36,44,52,62,66",0.711202
5,"36,44,52,62,9",0.680538
5,"36,44,52,62,70",0.479662
5,"36,44,52,66,9",0.660826
5,"36,44,52,66,70",0.453692
5,"36,44,58,62,66",0.714643
5,"36,44,58,62,9",0.683041
5,"36,44,58,62,70",0.481539
5,"36,44,58,66,9",0.663016
5,"36,44,58,66,70",0.455257
5,"36,44,48,62,66",0.691176
5,"36,44,48,62,9",0.648623
5,"36,44,48,62,70",0.450563
5,"36,44,48,66,9",0.639862
5,"36,44,48,66,70",0.434606
5,"36,44,62,66,9",0.639237
5,"36,44,62,66,70",0.442741
5,"36,38,64,66,9",0.487797
5,"36,38,64,66,70",0.432416
5,"36,38,56,58,62",0.617021
5,"36,38,56,58,66",0.589487
5,"36,38,56,58,9",0.580726
5,"36,38,56,58,70",0.513141
5,"36,38,56,58,60",0.617021
5,"36,38,56,62,66",0.578849
5,"36,38,56,62,9",0.569149
5,"36,38,56,62,70",0.501564
5,"36,38,56,66,9",0.544431
5,"36,38,56,66,70",0.479036
5,"36,38,50,52,58",0.430851
5,"36,38,50,52,62",0.428974
5,"36,38,50,52,66",0.406446
5,"36,38,50,52,60",0.422403
5,"36,38,50,58,62",0.430225
5,"36,38,50,58,66",0.407697
5,"36,38,50,58,60",0.423655
5,"36,38,50,62,66",0.405820
5,"36,38,52,58,62",0.642053
5,"36,38,52,58,66",0.617021
5,"36,38,52,58,9",0.600751
5,"36,38,52,58,70",0.533166
5,"36,38,52,58,60",0.644556
5,"36,38,52,62,66",0.603880
5,"36,38,52,62,9",0.587610
5,"36,38,52,62,70",0.519086
5,"36,38,52,66,9",0.564456
5,"36,38,52,66,70",0.499061
5,"36,38,58,62,66",0.606070
5,"36,38,58,62,9",0.589174
5,"36,38,58,62,70",0.520964
5,"36,38,58,66,9",0.565707
5,"36,38,58,66,70",0.500626
5,"36,38,40,48,62",0.612328
5,"36,38,40,48,66",0.597935
5,"36,38,40,48,9",0.570713
5,"36,38,40,48,70",0.503755
5,"36,38,40,48,60",0.621402
5,"36,38,40,62,66",0.606070
5,"36,38,40,62,9",0.589174
5,"36,38,40,62,70",0.520964
5,"36,38,40,66,9",0.566020
5,"36,38,40,66,70",0.500939
5,"36,38,48,62,66",0.584481
5,"36,38,48,62,9",0.557259
5,"36,38,48,62,70",0.489362
5,"36,38,48,66,9",0.544431
5,"36,38,48,66,70",0.479349
5,"36,38,62,66,9",0.553504
5,"36,38,62,66,70",0.487484
5,"36,56,58,62,66",0.831665
5,"36,56,58,62,9",0.801001
5,"36,56,58,62,70",0.562265
5,"36,56,58,66,9",0.780663
5,"36,56,58,66,70",0.533792
5,"36,56,62,66,9",0.753129
5,"36,56,62,66,70",0.522841
5,"36,50,52,58,62",0.575407
5,"36,50,52,58,66",0.560075
5,"36,50,52,58,9",0.540363
5,"36,50,52,58,60",0.582916
5,"36,50,52,62,66",0.542866
5,"36,50,52,62,9",0.526596
5,"36,50,52,66,9",0.510951
5,"36,50,58,62,66",0.544431
5,"36,50,58,62,9",0.527534
5,"36,50,58,66,9",0.511890
5,"36,50,62,66,9",0.498123
5,"36,52,58,62,66",0.871089
5,"36,52,58,62,9",0.827597
5,"36,52,58,62,70",0.582290
5,"36,52,58,66,9",0.816333
5,"36,52,58,66,70",0.556633
5,"36,52,62,66,9",0.779725
5,"36,52,62,66,70",0.542866
5,"36,58,62,66,9",0.782228
5,"36,58,62,66,70",0.544743
5,"36,40,48,62,66",0.845745
5,"36,40,48,62,9",0.791302
5,"36,40,48,62,70",0.552566
5,"36,40,48,66,9",0.788486
5,"36,40,48,66,70",0.537234
5,"36,40,62,66,9",0.778473
5,"36,40,62,66,70",0.544743
5,"36,48,62,66,9",0.758135
5,"36,48,62,66,70",0.523154
5,"42,44,64,66,9",0.553817
5,"42,44,64,66,70",0.401752
5,"42,44,56,58,62",0.648936
5,"42,44,56,58,66",0.635482
5,"42,44,56,58,9",0.608886
5,"42,44,56,58,70",0.438360
5,"42,44,56,58,60",0.658636
5,"42,44,56,62,66",0.619524
5,"42,44,56,62,9",0.591051
5,"42,44,56,62,70",0.428661
5,"42,44,56,66,9",0.578849
5,"42,44,56,66,70",0.413329
5,"42,44,50,52,58",0.422716
5,"42,44,50,52,62",0.415519
5,"42,44,50,52,66",0.404881
5,"42,44,50,52,60",0.417710
5,"42,44,50,58,62",0.415832
5,"42,44,50,58,66",0.405194
5,"42,44,50,58,60",0.418023
5,"42,44,52,58,62",0.677096
5,"42,44,52,58,66",0.670526
5,"42,44,52,58,9",0.632666
5,"42,44,52,58,70",0.453379
5,"42,44,52,58,60",0.693680
5,"42,44,52,62,66",0.647685
5,"42,44,52,62,9",0.609512
5,"42,44,52,62,70",0.441489
5,"42,44,52,66,9",0.602628
5,"42,44,52,66,70",0.428348
5,"42,44,58,62,66",0.649562
5,"42,44,58,62,9",0.611076
5,"42,44,58,62,70",0.442115
5,"42,44,58,66,9",0.603880
5,"42,44,58,66,70",0.428661
5,"42,44,48,62,66",0.612015
5,"42,44,48,62,9",0.566959
5,"42,44,48,66,9",0.566646
5,"42,44,62,66,9",0.582603
5,"42,44,62,66,70",0.417710
5,"42,56,58,62,66",0.746871
5,"42,56,58,62,9",0.707134
5,"42,56,58,62,70",0.514080
5,"42,56,58,66,9",0.702753
5,"42,56,58,66,70",0.499687
5,"42,56,62,66,9",0.678348
5,"42,56,62,66,70",0.489675
5,"42,50,52,58,62",0.503129
5,"42,50,52,58,66",0.499374
5,"42,50,52,58,9",0.476220
5,"42,50,52,58,60",0.512516
5,"42,50,52,62,66",0.484981
5,"42,50,52,62,9",0.464330
5,"42,50,52,66,9",0.459011
5,"42,50,58,62,66",0.485294
5,"42,50,58,62,9",0.464643
5,"42,50,58,66,9",0.459324
5,"42,50,62,66,9",0.447434
5,"42,52,58,62,66",0.780976
5,"42,52,58,62,9",0.729975
5,"42,52,58,62,70",0.530663
5,"42,52,58,66,9",0.732791
5,"42,52,58,66,70",0.518461
5,"42,52,62,66,9",0.701189
5,"42,52,62,66,70",0.506258
5,"42,58,62,66,9",0.702753
5,"42,58,62,66,70",0.506884
5,"42,48,62,66,9",0.662390
5,"42,48,62,66,70",0.468085
5,"44,56,58,62,66",0.705257
5,"44,56,58,62,9",0.685857
5,"44,56,58,62,70",0.489049
5,"44,56,58,66,9",0.660200
5,"44,56,58,66,70",0.459950
5,"44,56,62,66,9",0.642053
5,"44,56,62,66,70",0.450250
5,"44,50,52,58,62",0.488736
5,"44,50,52,58,66",0.467459
5,"44,50,52,58,9",0.461514
5,"44,50,52,58,60",0.486859
5,"44,50,52,62,66",0.459637
5,"44,50,52,62,9",0.455569
5,"44,50,52,66,9",0.434293
5,"44,50,58,62,66",0.461202
5,"44,50,58,62,9",0.456508
5,"44,50,58,66,9",0.435232
5,"44,50,62,66,9",0.429287
5,"44,52,58,62,66",0.738423
5,"44,52,58,62,9",0.707760
5,"44,52,58,62,70",0.505319
5,"44,52,58,66,9",0.687735
5,"44,52,58,66,70",0.479036
5,"44,52,62,66,9",0.663955
5,"44,52,62,66,70",0.466521
5,"44,58,62,66,9",0.666458
5,"44,58,62,66,70",0.468398
5,"44,48,62,66,9",0.623279
5,"44,48,62,66,70",0.428661
5,"17,38,56,58,62",0.489675
5,"17,38,56,58,66",0.468085
5,"17,38,56,58,9",0.469962
5,"17,38,56,58,70",0.440238
5,"17,38,56,58,60",0.490613
5,"17,38,56,62,66",0.457447
5,"17,38,56,62,9",0.458385
5,"17,38,56,62,70",0.428661
5,"17,38,56,66,9",0.438673
5,"17,38,56,66,70",0.411139
5,"17,38,52,58,62",0.508761
5,"17,38,52,58,66",0.488736
5,"17,38,52,58,9",0.485294
5,"17,38,52,58,70",0.455882
5,"17,38,52,58,60",0.511264
5,"17,38,52,62,66",0.476533
5,"17,38,52,62,9",0.472778
5,"17,38,52,62,70",0.442741
5,"17,38,52,66,9",0.454005
5,"17,38,52,66,70",0.426783
5,"17,38,58,62,66",0.478723
5,"17,38,58,62,9",0.474343
5,"17,38,58,62,70",0.444618
5,"17,38,58,66,9",0.455257
5,"17,38,58,66,70",0.428348
5,"17,38,40,48,62",0.464018
5,"17,38,40,48,66",0.450563
5,"17,38,40,48,9",0.440238
5,"17,38,40,48,70",0.411139
5,"17,38,40,48,60",0.473091
5,"17,38,40,62,66",0.478723
5,"17,38,40,62,9",0.474343
5,"17,38,40,62,70",0.444618
5,"17,38,40,66,9",0.455569
5,"17,38,40,66,70",0.428661
5,"17,38,48,62,66",0.438048
5,"17,38,48,62,9",0.427409
5,"17,38,48,66,9",0.414894
5,"17,38,62,66,9",0.443680
5,"17,38,62,66,70",0.416145
5,"17,27,56,58,62",0.492804
5,"17,27,56,58,66",0.480601
5,"17,27,56,58,9",0.480601
5,"17,27,56,58,60",0.507196
5,"17,27,56,62,66",0.457760
5,"17,27,56,62,9",0.457447
5,"17,27,56,66,9",0.448060
5,"17,27,52,58,62",0.509074
5,"17,27,52,58,66",0.507822
5,"17,27,52,58,9",0.499061
5,"17,27,52,58,60",0.534418
5,"17,27,52,62,66",0.474030
5,"17,27,52,62,9",0.467459
5,"17,27,52,66,9",0.466521
5,"17,27,31,58,60",0.407071
5,"17,27,31,40,60",0.403004
5,"17,27,29,34,58",0.513767
5,"17,27,29,34,40",0.506884
5,"17,27,29,34,48",0.492178
5,"17,27,29,34,62",0.481227
5,"17,27,29,34,66",0.484043
5,"17,27,29,34,9",0.474969
5,"17,27,29,34,60",0.505006
5,"17,27,29,58,62",0.510638
5,"17,27,29,58,66",0.511264
5,"17,27,29,58,9",0.500313
5,"17,27,29,58,60",0.536608
5,"17,27,29,40,48",0.515957
5,"17,27,29,40,62",0.505945
5,"17,27,29,40,66",0.504068
5,"17,27,29,40,9",0.493742
5,"17,27,29,40,60",0.529099
5,"17,27,29,3,48",0.480601
5,"17,27,29,3,62",0.468711
5,"17,27,29,3,66",0.470901
5,"17,27,29,3,9",0.458073
5,"17,27,29,3,60",0.491865
5,"17,27,29,48,62",0.488736
5,"17,27,29,48,66",0.492804
5,"17,27,29,48,9",0.478723
5,"17,27,29,48,60",0.518148
5,"17,27,29,62,66",0.477472
5,"17,27,29,62,9",0.468711
5,"17,27,29,66,9",0.469024
5,"17,27,34,58,62",0.481227
5,"17,27,34,58,66",0.483730
5,"17,27,34,58,9",0.474656
5,"17,27,34,58,60",0.504693
5,"17,27,34,40,48",0.484981
5,"17,27,34,40,62",0.477472
5,"17,27,34,40,66",0.477472
5,"17,27,34,40,9",0.468711
5,"17,27,34,40,60",0.498123
5,"17,27,34,48,62",0.459324
5,"17,27,34,48,66",0.465269
5,"17,27,34,48,9",0.453066
5,"17,27,34,48,60",0.486233
5,"17,27,34,62,66",0.452441
5,"17,27,34,62,9",0.445244
5,"17,27,34,66,9",0.447121
5,"17,27,58,62,66",0.477472
5,"17,27,58,62,9",0.469962
5,"17,27,58,66,9",0.468711
5,"17,27,40,48,62",0.485920
5,"17,27,40,48,66",0.485294
5,"17,27,40,48,9",0.473091
5,"17,27,40,48,60",0.511577
5,"17,27,40,62,66",0.472778
5,"17,27,40,62,9",0.466208
5,"17,27,40,66,9",0.462453
5,"17,27,3,48,62",0.450563
5,"17,27,3,48,66",0.454631
5,"17,27,3,48,9",0.439925
5,"17,27,3,48,60",0.475594
5,"17,27,3,62,66",0.441489
5,"17,27,3,62,9",0.431477
5,"17,27,3,66,9",0.433041
5,"17,27,48,62,66",0.458698
5,"17,27,48,62,9",0.448060
5,"17,27,48,66,9",0.450250
5,"17,27,62,66,9",0.438048
5,"17,56,58,62,66",0.663642
5,"17,56,58,62,9",0.653317
5,"17,56,58,62,70",0.485294
5,"17,56,58,66,9",0.638611
5,"17,56,58,66,70",0.461827
5,"17,56,62,66,9",0.611389
5,"17,56,62,66,70",0.450876
5,"17,50,52,58,62",0.449625
5,"17,50,52,58,66",0.438673
5,"17,50,52,58,9",0.421151
5,"17,50,52,58,60",0.456821
5,"17,50,52,62,66",0.422403
5,"17,50,52,62,9",0.408010
5,"17,50,58,62,66",0.423967
5,"17,50,58,62,9",0.408949
5,"17,52,58,62,66",0.692428
5,"17,52,58,62,9",0.673029
5,"17,52,58,62,70",0.501877
5,"17,52,58,66,9",0.666771
5,"17,52,58,66,70",0.480288
5,"17,52,62,66,9",0.631101
5,"17,52,62,66,70",0.467459
5,"17,31,34,58,62",0.555695
5,"17,31,34,58,66",0.564768
5,"17,31,34,58,9",0.540989
5,"17,31,34,58,70",0.405194
5,"17,31,34,58,60",0.583229
5,"17,31,34,40,48",0.539737
5,"17,31,34,40,62",0.554130
5,"17,31,34,40,66",0.561952
5,"17,31,34,40,9",0.538173
5,"17,31,34,40,70",0.405194
5,"17,31,34,40,60",0.580100
5,"17,31,34,48,62",0.510325
5,"17,31,34,48,66",0.523154
5,"17,31,34,48,9",0.495620
5,"17,31,34,48,60",0.541615
5,"17,31,34,62,66",0.533166
5,"17,31,34,62,9",0.511264
5,"17,31,34,66,9",0.517522
5,"17,31,58,62,66",0.558198
5,"17,31,58,62,9",0.531602
5,"17,31,58,62,70",0.402691
5,"17,31,58,66,9",0.538173
5,"17,31,40,48,62",0.535982
5,"17,31,40,48,66",0.547247
5,"17,31,40,48,9",0.515019
5,"17,31,40,48,60",0.568210
5,"17,31,40,62,66",0.555695
5,"17,31,40,62,9",0.529725
5,"17,31,40,62,70",0.402691
5,"17,31,40,66,9",0.535044
5,"17,31,48,62,66",0.516583
5,"17,31,48,62,9",0.486233
5,"17,31,48,66,9",0.496558
5,"17,31,62,66,9",0.506884
5,"17,19,29,34,58",0.587610
5,"17,19,29,34,40",0.581352
5,"17,19,29,34,48",0.545369
5,"17,19,29,34,62",0.555382
5,"17,19,29,34,66",0.557259
5,"17,19,29,34,9",0.535044
5,"17,19,29,34,60",0.576971
5,"17,19,29,58,62",0.582290
5,"17,19,29,58,66",0.581352
5,"17,19,29,58,9",0.555382
5,"17,19,29,58,60",0.603880
5,"17,19,29,40,48",0.565081
5,"17,19,29,40,62",0.578223
5,"17,19,29,40,66",0.574781
5,"17,19,29,40,9",0.549437
5,"17,19,29,40,60",0.596996
5,"17,19,29,3,48",0.521902
5,"17,19,29,3,62",0.532541
5,"17,19,29,3,66",0.533479
5,"17,19,29,3,9",0.506571
5,"17,19,29,3,60",0.551001
5,"17,19,29,48,62",0.539737
5,"17,19,29,48,66",0.545369
5,"17,19,29,48,9",0.513141
5,"17,19,29,48,60",0.567897
5,"17,19,29,62,66",0.550688
5,"17,19,29,62,9",0.525031
5,"17,19,29,66,9",0.524406
5,"17,19,34,58,62",0.556633
5,"17,19,34,58,66",0.558198
5,"17,19,34,58,9",0.535357
5,"17,19,34,58,60",0.577910
5,"17,19,34,40,48",0.540050
5,"17,19,34,40,62",0.553504
5,"17,19,34,40,66",0.552566
5,"17,19,34,40,9",0.530038
5,"17,19,34,40,60",0.571965
5,"17,19,34,48,62",0.514080
5,"17,19,34,48,66",0.522215
5,"17,19,34,48,9",0.493116
5,"17,19,34,48,60",0.541927
5,"17,19,34,62,66",0.527847
5,"17,19,34,62,9",0.505319
5,"17,19,34,66,9",0.506884
5,"17,19,58,62,66",0.553191
5,"17,19,58,62,9",0.527534
5,"17,19,58,66,9",0.525344
5,"17,19,40,48,62",0.540050
5,"17,19,40,48,66",0.540989
5,"17,19,40,48,9",0.509387
5,"17,19,40,48,60",0.564456
5,"17,19,40,62,66",0.549124
5,"17,19,40,62,9",0.524406
5,"17,19,40,66,9",0.519712
5,"17,19,3,48,62",0.494994
5,"17,19,3,48,66",0.499687
5,"17,19,3,48,9",0.469024
5,"17,19,3,48,60",0.517209
5,"17,19,3,62,66",0.507509
5,"17,19,3,62,9",0.481852
5,"17,19,3,66,9",0.482791
5,"17,19,25,48,62",0.489049
5,"17,19,25,48,66",0.489987
5,"17,19,25,48,9",0.456821
5,"17,19,25,48,60",0.513454
5,"17,19,25,62,66",0.487484
5,"17,19,25,62,9",0.457760
5,"17,19,25,66,9",0.456195
5,"17,19,48,62,66",0.516896
5,"17,19,48,62,9",0.484981
5,"17,19,48,66,9",0.489362
5,"17,19,62,66,9",0.496558
5,"17,23,29,34,58",0.429912
5,"17,23,29,34,40",0.429287
5,"17,23,29,34,48",0.405820
5,"17,23,29,34,62",0.402065
5,"17,23,29,34,60",0.417084
5,"17,23,29,58,62",0.421464
5,"17,23,29,58,66",0.405194
5,"17,23,29,58,9",0.408010
5,"17,23,29,58,60",0.437735
5,"17,23,29,40,48",0.425845
5,"17,23,29,40,62",0.421464
5,"17,23,29,40,66",0.405194
5,"17,23,29,40,9",0.407697
5,"17,23,29,40,60",0.437422
5,"17,23,29,3,48",0.419274
5,"17,23,29,3,62",0.413016
5,"17,23,29,3,66",0.405194
5,"17,23,29,3,60",0.431477
5,"17,23,29,48,60",0.419900
5,"17,23,34,58,62",0.402065
5,"17,23,34,58,60",0.417084
5,"17,23,34,40,48",0.405194
5,"17,23,34,40,62",0.402065
5,"17,23,34,40,60",0.416771
5,"17,23,40,48,60",0.420839
5,"17,23,3,48,60",0.413642
5,"17,29,34,58,62",0.703692
5,"17,29,34,58,66",0.700876
5,"17,29,34,58,9",0.683041
5,"17,29,34,58,70",0.505632
5,"17,29,34,58,60",0.729036
5,"17,29,34,40,48",0.684606
5,"17,29,34,40,62",0.699937
5,"17,29,34,40,66",0.694618
5,"17,29,34,40,9",0.677096
5,"17,29,34,40,70",0.505945
5,"17,29,34,40,60",0.722466
5,"17,29,34,48,62",0.653317
5,"17,29,34,48,66",0.657071
5,"17,29,34,48,9",0.632979
5,"17,29,34,48,70",0.458698
5,"17,29,34,48,60",0.685232
5,"17,29,34,62,66",0.664894
5,"17,29,34,62,9",0.647997
5,"17,29,34,62,70",0.492178
5,"17,29,34,66,9",0.644556
5,"17,29,34,66,70",0.473091
5,"17,29,58,62,66",0.693367
5,"17,29,58,62,9",0.673029
5,"17,29,58,62,70",0.503755
5,"17,29,58,66,9",0.668023
5,"17,29,58,66,70",0.482165
5,"17,29,40,48,62",0.681477
5,"17,29,40,48,66",0.680851
5,"17,29,40,48,9",0.653630
5,"17,29,40,48,70",0.470588
5,"17,29,40,48,60",0.713079
5,"17,29,40,62,66",0.688673
5,"17,29,40,62,9",0.669274
5,"17,29,40,62,70",0.503755
5,"17,29,40,66,9",0.661765
5,"17,29,40,66,70",0.482478
5,"17,29,3,48,62",0.630788
5,"17,29,3,48,66",0.633605
5,"17,29,3,48,9",0.605131
5,"17,29,3,48,70",0.431164
5,"17,29,3,48,60",0.659887
5,"17,29,3,62,66",0.641427
5,"17,29,3,62,9",0.619212
5,"17,29,3,62,70",0.464643
5,"17,29,3,66,9",0.617647
5,"17,29,3,66,70",0.444931
5,"17,29,48,62,66",0.649249
5,"17,29,48,62,9",0.622653
5,"17,29,48,62,70",0.456508
5,"17,29,48,66,9",0.624218
5,"17,29,48,66,70",0.441489
5,"17,29,62,66,9",0.632353
5,"17,29,62,66,70",0.469337
5,"17,34,58,62,66",0.666145
5,"17,34,58,62,9",0.648623
5,"17,34,58,62,70",0.492178
5,"17,34,58,66,9",0.644869
5,"17,34,58,66,70",0.472778
5,"17,34,40,48,62",0.650814
5,"17,34,40,48,66",0.651752
5,"17,34,40,48,9",0.627347
5,"17,34,40,48,70",0.458698
5,"17,34,40,48,60",0.679599
5,"17,34,40,62,66",0.662390
5,"17,34,40,62,9",0.645494
5,"17,34,40,62,70",0.492178
5,"17,34,40,66,9",0.639237
5,"17,34,40,66,70",0.473091
5,"17,34,48,62,66",0.622028
5,"17,34,48,62,9",0.598248
5,"17,34,48,62,70",0.444931
5,"17,34,48,66,9",0.601064
5,"17,34,48,66,70",0.432103
5,"17,34,62,66,9",0.611702
5,"17,34,62,66,70",0.460263
5,"17,58,62,66,9",0.633605
5,"17,58,62,66,70",0.469337
5,"17,40,48,62,66",0.647059
5,"17,40,48,62,9",0.621402
5,"17,40,48,62,70",0.456508
5,"17,40,48,66,9",0.618899
5,"17,40,48,66,70",0.441489
5,"17,40,62,66,9",0.629850
5,"17,40,62,66,70",0.469337
5,"17,3,48,62,66",0.599812
5,"17,3,48,62,9",0.573842
5,"17,3,48,62,70",0.422403
5,"17,3,48,66,9",0.576033
5,"17,3,48,66,70",0.406446
5,"17,3,62,66,9",0.586984
5,"17,3,62,66,70",0.436483
5,"17,25,48,62,66",0.579474
5,"17,25,48,62,9",0.550688
5,"17,25,48,66,9",0.549124
5,"17,25,62,66,9",0.546621
5,"17,48,62,66,9",0.589487
5,"17,48,62,66,70",0.428348
5,"38,56,58,62,66",0.607322
5,"38,56,58,62,9",0.597622
5,"38,56,58,62,70",0.530038
5,"38,56,58,66,9",0.572591
5,"38,56,58,66,70",0.507196
5,"38,56,62,66,9",0.561952
5,"38,56,62,66,70",0.496558
5,"38,50,52,58,62",0.451189
5,"38,50,52,58,66",0.428661
5,"38,50,52,58,9",0.419274
5,"38,50,52,58,60",0.444618
5,"38,50,52,62,66",0.426783
5,"38,50,52,62,9",0.418335
5,"38,50,58,62,66",0.428035
5,"38,50,58,62,9",0.418961
5,"38,52,58,62,66",0.632353
5,"38,52,58,62,9",0.616083
5,"38,52,58,62,70",0.547559
5,"38,52,58,66,9",0.592616
5,"38,52,58,66,70",0.527222
5,"38,52,62,66,9",0.580413
5,"38,52,62,66,70",0.514080
5,"38,58,62,66,9",0.581977
5,"38,58,62,66,70",0.515957
5,"38,40,48,62,66",0.591990
5,"38,40,48,62,9",0.564768
5,"38,40,48,62,70",0.496871
5,"38,40,48,66,9",0.551940
5,"38,40,48,66,70",0.486859
5,"38,40,62,66,9",0.581977
5,"38,40,62,66,70",0.515957
5,"38,48,62,66,9",0.539424
5,"38,48,62,66,70",0.473404
5,"27,56,58,62,66",0.586358
5,"27,56,58,62,9",0.574468
5,"27,56,58,66,9",0.561327
5,"27,56,62,66,9",0.538798
5,"27,50,52,58,62",0.408949
5,"27,50,52,58,66",0.402378
5,"27,50,52,58,60",0.419587
5,"27,52,58,62,66",0.609512
5,"27,52,58,62,9",0.588548
5,"27,52,58,66,9",0.584481
5,"27,52,62,66,9",0.552879
5,"27,31,34,58,62",0.449625
5,"27,31,34,58,66",0.459637
5,"27,31,34,58,9",0.436170
5,"27,31,34,58,60",0.475282
5,"27,31,34,40,48",0.452128
5,"27,31,34,40,62",0.448060
5,"27,31,34,40,66",0.456821
5,"27,31,34,40,9",0.433354
5,"27,31,34,40,60",0.472153
5,"27,31,34,48,62",0.426471
5,"27,31,34,48,66",0.440864
5,"27,31,34,48,9",0.413016
5,"27,31,34,48,60",0.454005
5,"27,31,34,62,66",0.431164
5,"27,31,34,62,9",0.410513
5,"27,31,34,66,9",0.417397
5,"27,31,58,62,66",0.460263
5,"27,31,58,62,9",0.436170
5,"27,31,58,66,9",0.443054
5,"27,31,40,48,62",0.456508
5,"27,31,40,48,66",0.468711
5,"27,31,40,48,9",0.437422
5,"27,31,40,48,60",0.484668
5,"27,31,40,62,66",0.457760
5,"27,31,40,62,9",0.434293
5,"27,31,40,66,9",0.439925
5,"27,31,48,62,66",0.441489
5,"27,31,48,62,9",0.413016
5,"27,31,48,66,9",0.424280
5,"27,31,62,66,9",0.415519
5,"27,29,34,58,62",0.613579
5,"27,29,34,58,66",0.612328
5,"27,29,34,58,9",0.589487
5,"27,29,34,58,60",0.637046
5,"27,29,34,40,48",0.614831
5,"27,29,34,40,62",0.609825
5,"27,29,34,40,66",0.606070
5,"27,29,34,40,9",0.583542
5,"27,29,34,40,60",0.630476
5,"27,29,34,48,62",0.587922
5,"27,29,34,48,66",0.592616
5,"27,29,34,48,9",0.564143
5,"27,29,34,48,60",0.614831
5,"27,29,34,62,66",0.579787
5,"27,29,34,62,9",0.559136
5,"27,29,34,66,9",0.558198
5,"27,29,58,62,66",0.612954
5,"27,29,58,62,9",0.589800
5,"27,29,58,66,9",0.586984
5,"27,29,40,48,62",0.620776
5,"27,29,40,48,66",0.620776
5,"27,29,40,48,9",0.590113
5,"27,29,40,48,60",0.647059
5,"27,29,40,62,66",0.608260
5,"27,29,40,62,9",0.586045
5,"27,29,40,66,9",0.580726
5,"27,29,3,48,62",0.557572
5,"27,29,3,48,66",0.560701
5,"27,29,3,48,9",0.534105
5,"27,29,3,48,60",0.582603
5,"27,29,3,62,66",0.547559
5,"27,29,3,62,9",0.528473
5,"27,29,3,66,9",0.527534
5,"27,29,48,62,66",0.592929
5,"27,29,48,62,9",0.564143
5,"27,29,48,66,9",0.567272
5,"27,29,62,66,9",0.555382
5,"27,34,58,62,66",0.579787
5,"27,34,58,62,9",0.559136
5,"27,34,58,66,9",0.557885
5,"27,34,40,48,62",0.584168
5,"27,34,40,48,66",0.586045
5,"27,34,40,48,9",0.557885
5,"27,34,40,48,60",0.607947
5,"27,34,40,62,66",0.576033
5,"27,34,40,62,9",0.556008
5,"27,34,40,66,9",0.552253
5,"27,34,48,62,66",0.559762
5,"27,34,48,62,9",0.533479
5,"27,34,48,66,9",0.538173
5,"27,34,62,66,9",0.528473
5,"27,58,62,66,9",0.555382
5,"27,40,48,62,66",0.588235
5,"27,40,48,62,9",0.561640
5,"27,40,48,66,9",0.560701
5,"27,40,62,66,9",0.551627
5,"27,3,48,62,66",0.530038
5,"27,3,48,62,9",0.506571
5,"27,3,48,66,9",0.510013
5,"27,3,62,66,9",0.500313
5,"27,48,62,66,9",0.535357
5,"15,56,58,62,66",0.534105
5,"15,56,58,62,9",0.509387
5,"15,56,58,66,9",0.507509
5,"15,56,62,66,9",0.481852
5,"15,52,58,62,66",0.560388
5,"15,52,58,62,9",0.526596
5,"15,52,58,66,9",0.532854
5,"15,52,62,66,9",0.499061
5,"15,31,34,58,62",0.449312
5,"15,31,34,58,66",0.465269
5,"15,31,34,58,9",0.432728
5,"15,31,34,58,60",0.479975
5,"15,31,34,40,48",0.439612
5,"15,31,34,40,62",0.447747
5,"15,31,34,40,66",0.462453
5,"15,31,34,40,9",0.429912
5,"15,31,34,40,60",0.476846
5,"15,31,34,48,62",0.412078
5,"15,31,34,48,66",0.428035
5,"15,31,34,48,60",0.442741
5,"15,31,34,62,66",0.435544
5,"15,31,34,62,9",0.404881
5,"15,31,34,66,9",0.418023
5,"15,31,58,62,66",0.457447
5,"15,31,58,62,9",0.421777
5,"15,31,58,66,9",0.435544
5,"15,31,40,48,62",0.434293
5,"15,31,40,48,66",0.448999
5,"15,31,40,48,9",0.411452
5,"15,31,40,48,60",0.466208
