Size,Items,Support
6,"pos11_31,pos22_66,pos37_109,pos41_121,pos6_16,pos7_19",0.683719
6,"pos11_31,pos22_66,pos37_109,pos41_121,pos4_10,pos5_13",0.553399
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos6_16",0.455763
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos7_19",0.455763
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos4_10",0.455763
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos5_13",0.455763
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos6_16",0.418180
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos7_19",0.418180
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos4_10",0.418180
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos5_13",0.418180
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos6_16,pos7_19",0.457036
6,"pos11_31,pos22_66,pos23_69,pos3_7,pos4_10,pos5_13",0.457036
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos43_127,pos6_16",0.480898
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos43_127,pos7_19",0.504478
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos43_127,pos5_13",0.438889
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos41_121,pos6_16",0.480898
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos41_121,pos7_19",0.504478
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos41_121,pos5_13",0.438889
6,"pos11_31,pos22_66,pos23_69,pos39_115,pos6_16,pos7_19",0.480898
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127",0.733943
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121",0.688012
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos6_16",0.701778
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos9_25",0.479255
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97",0.521811
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103",0.695842
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos7_19",0.727652
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos36_106",0.724381
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos30_88",0.735305
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos4_10",0.571014
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos31_91",0.735305
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos5_13",0.651405
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos40_118",0.615347
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos43_127",0.433515
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos6_16",0.411090
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos35_103",0.403393
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos7_19",0.429104
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos36_106",0.425552
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos30_88",0.434714
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos31_91",0.434714
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos28_82",0.434714
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos6_16",0.730953
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos9_25",0.502465
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos7_19",0.756828
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos4_10",0.598916
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos5_13",0.680374
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos6_16",0.685022
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos9_25",0.467279
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos7_19",0.710896
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos4_10",0.554702
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos5_13",0.634679
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos6_16,pos9_25",0.473793
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos6_16,pos7_19",0.732315
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103",0.550158
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos7_19",0.542742
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos36_106",0.550158
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos4_10",0.407700
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos5_13",0.474311
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos40_118",0.445298
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos7_19",0.718726
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos36_106",0.726379
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos4_10",0.562148
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos5_13",0.642480
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos40_118",0.606480
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos36_106,pos4_10",0.589502
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos36_106,pos5_13",0.670811
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos36_106,pos40_118",0.634501
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos4_10",0.591116
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos31_91",0.756532
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos5_13",0.672425
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos40_118",0.636115
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos4_10,pos5_13",0.600278
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos31_91,pos5_13",0.680492
6,"pos11_31,pos22_66,pos23_69,pos25_75,pos31_91,pos40_118",0.644182
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos6_16",0.700416
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos9_25",0.477996
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos7_19",0.726290
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos4_10",0.569652
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos5_13",0.650044
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos6_16",0.654484
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos9_25",0.442811
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos7_19",0.680359
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos4_10",0.525438
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos5_13",0.604349
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos6_16,pos9_25",0.449324
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos6_16,pos7_19",0.701778
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos35_103",0.521811
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos7_19",0.514395
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos36_106",0.521811
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos5_13",0.446171
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos40_118",0.417410
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos7_19",0.688189
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos36_106",0.695842
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos4_10",0.532883
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos5_13",0.612150
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos40_118",0.576402
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos36_106,pos4_10",0.560238
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos36_106,pos5_13",0.640481
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos36_106,pos40_118",0.604423
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos4_10",0.571014
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos31_91",0.735305
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos5_13",0.651405
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos40_118",0.615347
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos4_10,pos5_13",0.571014
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos31_91,pos5_13",0.651405
6,"pos11_31,pos22_66,pos23_69,pos29_85,pos31_91,pos40_118",0.615347
6,"pos11_31,pos22_66,pos23_69,pos26_76,pos43_127,pos6_16",0.409891
6,"pos11_31,pos22_66,pos23_69,pos26_76,pos43_127,pos7_19",0.427905
6,"pos11_31,pos22_66,pos23_69,pos26_76,pos6_16,pos7_19",0.411090
6,"pos11_31,pos22_66,pos23_69,pos26_76,pos35_103,pos36_106",0.403393
6,"pos11_31,pos22_66,pos23_69,pos26_76,pos30_88,pos31_91",0.434714
6,"pos11_31,pos22_66,pos23_69,pos43_127,pos6_16,pos9_25",0.472534
6,"pos11_31,pos22_66,pos23_69,pos43_127,pos6_16,pos7_19",0.730953
6,"pos11_31,pos22_66,pos23_69,pos43_127,pos4_10,pos5_13",0.598916
6,"pos11_31,pos22_66,pos23_69,pos41_121,pos6_16,pos9_25",0.437349
6,"pos11_31,pos22_66,pos23_69,pos41_121,pos6_16,pos7_19",0.685022
6,"pos11_31,pos22_66,pos23_69,pos41_121,pos4_10,pos5_13",0.554702
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos7_19",0.542742
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos36_106",0.550158
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos4_10",0.407700
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos5_13",0.474311
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos40_118",0.445298
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos36_106,pos4_10",0.407700
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos36_106,pos5_13",0.474311
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos36_106,pos40_118",0.445298
6,"pos11_31,pos22_66,pos23_69,pos33_97,pos4_10,pos5_13",0.407700
6,"pos11_31,pos22_66,pos23_69,pos35_103,pos36_106,pos4_10",0.562148
6,"pos11_31,pos22_66,pos23_69,pos35_103,pos36_106,pos5_13",0.642480
6,"pos11_31,pos22_66,pos23_69,pos35_103,pos36_106,pos40_118",0.606480
6,"pos11_31,pos22_66,pos23_69,pos35_103,pos4_10,pos5_13",0.562148
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos36_106,pos4_10",0.589502
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos36_106,pos5_13",0.670811
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos36_106,pos40_118",0.634501
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos4_10",0.591116
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos31_91",0.756532
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos5_13",0.672425
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos40_118",0.636115
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos4_10,pos5_13",0.600278
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos31_91,pos5_13",0.680492
6,"pos11_31,pos22_66,pos23_69,pos24_72,pos31_91,pos40_118",0.644182
6,"pos11_31,pos22_66,pos23_69,pos36_106,pos4_10,pos5_13",0.589502
6,"pos11_31,pos22_66,pos23_69,pos30_88,pos4_10,pos5_13",0.591116
6,"pos11_31,pos22_66,pos23_69,pos30_88,pos31_91,pos5_13",0.672425
6,"pos11_31,pos22_66,pos23_69,pos30_88,pos31_91,pos40_118",0.636115
6,"pos11_31,pos22_66,pos3_7,pos43_127,pos6_16,pos7_19",0.455763
6,"pos11_31,pos22_66,pos3_7,pos43_127,pos4_10,pos5_13",0.455763
6,"pos11_31,pos22_66,pos3_7,pos41_121,pos6_16,pos7_19",0.418180
6,"pos11_31,pos22_66,pos3_7,pos41_121,pos4_10,pos5_13",0.418180
6,"pos11_31,pos22_66,pos39_115,pos43_127,pos6_16,pos7_19",0.480898
6,"pos11_31,pos22_66,pos39_115,pos41_121,pos6_16,pos7_19",0.480898
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos6_16",0.700416
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos9_25",0.477996
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos7_19",0.726290
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos4_10",0.569652
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos5_13",0.650044
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos6_16",0.654484
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos9_25",0.442811
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos7_19",0.680359
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos4_10",0.525438
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos5_13",0.604349
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos6_16,pos9_25",0.449324
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos6_16,pos7_19",0.701778
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos35_103",0.521811
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos7_19",0.514395
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos36_106",0.521811
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos5_13",0.446171
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos40_118",0.417410
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos7_19",0.688189
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos36_106",0.695842
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos4_10",0.532883
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos5_13",0.612150
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos40_118",0.576402
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos36_106,pos4_10",0.560238
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos36_106,pos5_13",0.640481
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos36_106,pos40_118",0.604423
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos4_10",0.571014
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos31_91",0.735305
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos5_13",0.651405
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos40_118",0.615347
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos4_10,pos5_13",0.571014
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos31_91,pos5_13",0.651405
6,"pos11_31,pos22_66,pos25_75,pos29_85,pos31_91,pos40_118",0.615347
6,"pos11_31,pos22_66,pos25_75,pos26_76,pos43_127,pos6_16",0.409891
6,"pos11_31,pos22_66,pos25_75,pos26_76,pos43_127,pos7_19",0.427905
6,"pos11_31,pos22_66,pos25_75,pos26_76,pos6_16,pos7_19",0.411090
6,"pos11_31,pos22_66,pos25_75,pos26_76,pos35_103,pos36_106",0.403393
6,"pos11_31,pos22_66,pos25_75,pos26_76,pos30_88,pos31_91",0.434714
6,"pos11_31,pos22_66,pos25_75,pos43_127,pos6_16,pos9_25",0.472534
6,"pos11_31,pos22_66,pos25_75,pos43_127,pos6_16,pos7_19",0.730953
6,"pos11_31,pos22_66,pos25_75,pos43_127,pos4_10,pos5_13",0.598916
6,"pos11_31,pos22_66,pos25_75,pos41_121,pos6_16,pos9_25",0.437349
6,"pos11_31,pos22_66,pos25_75,pos41_121,pos6_16,pos7_19",0.685022
6,"pos11_31,pos22_66,pos25_75,pos41_121,pos4_10,pos5_13",0.554702
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos7_19",0.542742
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos36_106",0.550158
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos4_10",0.407700
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos5_13",0.474311
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos40_118",0.445298
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos36_106,pos4_10",0.407700
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos36_106,pos5_13",0.474311
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos36_106,pos40_118",0.445298
6,"pos11_31,pos22_66,pos25_75,pos33_97,pos4_10,pos5_13",0.407700
6,"pos11_31,pos22_66,pos25_75,pos35_103,pos36_106,pos4_10",0.562148
6,"pos11_31,pos22_66,pos25_75,pos35_103,pos36_106,pos5_13",0.642480
6,"pos11_31,pos22_66,pos25_75,pos35_103,pos36_106,pos40_118",0.606480
6,"pos11_31,pos22_66,pos25_75,pos35_103,pos4_10,pos5_13",0.562148
6,"pos11_31,pos22_66,pos25_75,pos36_106,pos4_10,pos5_13",0.589502
6,"pos11_31,pos22_66,pos25_75,pos30_88,pos4_10,pos5_13",0.591116
6,"pos11_31,pos22_66,pos25_75,pos30_88,pos31_91,pos5_13",0.672425
6,"pos11_31,pos22_66,pos25_75,pos30_88,pos31_91,pos40_118",0.636115
6,"pos11_31,pos22_66,pos29_85,pos43_127,pos6_16,pos9_25",0.448066
6,"pos11_31,pos22_66,pos29_85,pos43_127,pos6_16,pos7_19",0.700416
6,"pos11_31,pos22_66,pos29_85,pos43_127,pos4_10,pos5_13",0.569652
6,"pos11_31,pos22_66,pos29_85,pos41_121,pos6_16,pos9_25",0.412881
6,"pos11_31,pos22_66,pos29_85,pos41_121,pos6_16,pos7_19",0.654484
6,"pos11_31,pos22_66,pos29_85,pos41_121,pos4_10,pos5_13",0.525438
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos7_19",0.514395
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos36_106",0.521811
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos5_13",0.446171
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos40_118",0.417410
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos36_106,pos5_13",0.446171
6,"pos11_31,pos22_66,pos29_85,pos33_97,pos36_106,pos40_118",0.417410
6,"pos11_31,pos22_66,pos29_85,pos35_103,pos36_106,pos4_10",0.532883
6,"pos11_31,pos22_66,pos29_85,pos35_103,pos36_106,pos5_13",0.612150
6,"pos11_31,pos22_66,pos29_85,pos35_103,pos36_106,pos40_118",0.576402
6,"pos11_31,pos22_66,pos29_85,pos35_103,pos4_10,pos5_13",0.532883
6,"pos11_31,pos22_66,pos29_85,pos36_106,pos4_10,pos5_13",0.560238
6,"pos11_31,pos22_66,pos29_85,pos30_88,pos4_10,pos5_13",0.571014
6,"pos11_31,pos22_66,pos29_85,pos30_88,pos31_91,pos5_13",0.651405
6,"pos11_31,pos22_66,pos29_85,pos30_88,pos31_91,pos40_118",0.615347
6,"pos11_31,pos22_66,pos26_76,pos43_127,pos6_16,pos7_19",0.409891
6,"pos11_31,pos22_66,pos33_97,pos35_103,pos36_106,pos4_10",0.407700
6,"pos11_31,pos22_66,pos33_97,pos35_103,pos36_106,pos5_13",0.474311
6,"pos11_31,pos22_66,pos33_97,pos35_103,pos36_106,pos40_118",0.445298
6,"pos11_31,pos22_66,pos33_97,pos35_103,pos4_10,pos5_13",0.407700
6,"pos11_31,pos22_66,pos33_97,pos36_106,pos4_10,pos5_13",0.407700
6,"pos11_31,pos22_66,pos35_103,pos36_106,pos4_10,pos5_13",0.562148
6,"pos11_31,pos22_66,pos24_72,pos36_106,pos4_10,pos5_13",0.589502
6,"pos11_31,pos22_66,pos24_72,pos30_88,pos4_10,pos5_13",0.591116
6,"pos11_31,pos22_66,pos24_72,pos30_88,pos31_91,pos5_13",0.672425
6,"pos11_31,pos22_66,pos24_72,pos30_88,pos31_91,pos40_118",0.636115
6,"pos11_31,pos37_109,pos3_7,pos43_127,pos6_16,pos7_19",0.560875
6,"pos11_31,pos37_109,pos3_7,pos43_127,pos4_10,pos5_13",0.560875
6,"pos11_31,pos37_109,pos3_7,pos41_121,pos6_16,pos7_19",0.522640
6,"pos11_31,pos37_109,pos3_7,pos41_121,pos4_10,pos5_13",0.522640
6,"pos11_31,pos37_109,pos39_115,pos43_127,pos6_16,pos7_19",0.598162
6,"pos11_31,pos37_109,pos39_115,pos43_127,pos4_10,pos5_13",0.483222
6,"pos11_31,pos37_109,pos39_115,pos41_121,pos6_16,pos7_19",0.598162
6,"pos11_31,pos37_109,pos39_115,pos41_121,pos4_10,pos5_13",0.483222
6,"pos11_31,pos23_69,pos3_7,pos43_127,pos6_16,pos7_19",0.508918
6,"pos11_31,pos23_69,pos3_7,pos43_127,pos4_10,pos5_13",0.508918
6,"pos11_31,pos23_69,pos3_7,pos41_121,pos6_16,pos7_19",0.470684
6,"pos11_31,pos23_69,pos3_7,pos41_121,pos4_10,pos5_13",0.470684
6,"pos11_31,pos23_69,pos39_115,pos43_127,pos6_16,pos7_19",0.540359
6,"pos11_31,pos23_69,pos39_115,pos43_127,pos4_10,pos5_13",0.428497
6,"pos11_31,pos23_69,pos39_115,pos41_121,pos6_16,pos7_19",0.540359
6,"pos11_31,pos23_69,pos39_115,pos41_121,pos4_10,pos5_13",0.428497
6,"pos11_31,pos23_69,pos32_94,pos33_97,pos35_103,pos36_106",0.401246
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos6_16",0.774146
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos9_25",0.531137
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos7_19",0.800420
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos4_10",0.634990
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos5_13",0.721258
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos6_16",0.727563
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos9_25",0.495300
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos7_19",0.753838
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos4_10",0.590124
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos5_13",0.674912
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos6_16,pos9_25",0.502065
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos6_16,pos7_19",0.775508
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103",0.584899
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos7_19",0.577483
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos36_106",0.584899
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos4_10",0.435114
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos5_13",0.506343
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos40_118",0.476042
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos7_19",0.761786
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos36_106",0.769439
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos4_10",0.597688
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos5_13",0.682831
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos40_118",0.645544
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos36_106,pos4_10",0.625575
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos36_106,pos5_13",0.711695
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos36_106,pos40_118",0.674097
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos30_88,pos4_10",0.636352
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos30_88,pos31_91",0.809435
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos30_88,pos5_13",0.722619
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos30_88,pos40_118",0.685022
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos4_10,pos5_13",0.636352
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos31_91,pos5_13",0.722619
6,"pos11_31,pos23_69,pos25_75,pos29_85,pos31_91,pos40_118",0.685022
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos43_127,pos6_16",0.462039
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos43_127,pos7_19",0.480454
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos43_127,pos5_13",0.424945
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos41_121,pos6_16",0.426484
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos41_121,pos7_19",0.444898
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos6_16,pos7_19",0.463238
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos35_103,pos7_19",0.449798
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos35_103,pos36_106",0.455408
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos36_106,pos5_13",0.416981
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos30_88,pos31_91",0.487263
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos30_88,pos5_13",0.426144
6,"pos11_31,pos23_69,pos25_75,pos26_76,pos31_91,pos5_13",0.426144
6,"pos11_31,pos23_69,pos25_75,pos43_127,pos6_16,pos9_25",0.525719
6,"pos11_31,pos23_69,pos25_75,pos43_127,pos6_16,pos7_19",0.805128
6,"pos11_31,pos23_69,pos25_75,pos43_127,pos4_10,pos5_13",0.664698
6,"pos11_31,pos23_69,pos25_75,pos41_121,pos6_16,pos9_25",0.489883
6,"pos11_31,pos23_69,pos25_75,pos41_121,pos6_16,pos7_19",0.758545
6,"pos11_31,pos23_69,pos25_75,pos41_121,pos4_10,pos5_13",0.619832
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos35_103,pos7_19",0.606273
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos35_103,pos36_106",0.613689
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos35_103,pos4_10",0.462632
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos35_103,pos5_13",0.534926
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos35_103,pos40_118",0.504374
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos36_106,pos4_10",0.462632
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos36_106,pos5_13",0.534926
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos36_106,pos40_118",0.504374
6,"pos11_31,pos23_69,pos25_75,pos33_97,pos4_10,pos5_13",0.462632
